"onset","onset_low","onset_high","year","offset","offset_low","offset_high","duration","scientificName","Order","lon","lat","OS","prec","temp","bio4","bio15","pop"
112.5,110,115,2018,277,253,280,164.5,"Apis mellifera","Hymenoptera",-2128076.6893171,-50719.2431067843,"Hymenoptera:Apis mellifera",365.686053924561,23.4089591217041,679.200703430176,1.23071184277534,166.367675435366
79.2,75,121,2019,280.6,222.8,283,201.4,"Apis mellifera","Hymenoptera",-2128076.6893171,-50719.2431067843,"Hymenoptera:Apis mellifera",555.674666748047,22.8164392852783,717.244884338379,1.22194002628326,166.367675435366
143.2,100,154,2017,222.2,211.4,227,79,"Apis mellifera","Hymenoptera",921923.310682897,-50719.2431067843,"Hymenoptera:Apis mellifera",1366.2001184082,18.6371499443054,869.191606445312,0.437986933290958,188.132133997732
137.35,112,151,2018,219.4,211.6,222,82.05,"Apis mellifera","Hymenoptera",921923.310682897,-50719.2431067843,"Hymenoptera:Apis mellifera",1518.24228149414,17.8158626937866,1036.96318847656,0.417527974843979,188.132133997732
114.15,86,159.3,2019,247.6,211.9,270,133.45,"Apis mellifera","Hymenoptera",921923.310682897,-50719.2431067843,"Hymenoptera:Apis mellifera",1416.52412109375,18.4607491874695,1012.44462646484,0.460115641355515,188.132133997732
93.3,86,98.4,2019,295.8,289.5,300,202.5,"Apis mellifera","Hymenoptera",946923.310682897,-50719.2431067843,"Hymenoptera:Apis mellifera",1416.52412109375,18.4607491874695,1012.44462646484,0.460115641355515,188.132133997732
70,7,121,2019,322,286,349,252,"Apis mellifera","Hymenoptera",-2178076.6893171,-25719.2431067843,"Hymenoptera:Apis mellifera",1109.4362388817,20.8851078136547,517.560978245091,1.26907940168638,593.463793521717
65.4,39,112,2016,281.6,228.2,312,216.2,"Apis mellifera","Hymenoptera",-2153076.6893171,-25719.2431067843,"Hymenoptera:Apis mellifera",964.985824172561,21.2606156838907,424.533745430611,1.21470422358126,593.463793521717
66.5,26,76,2017,266.3,228.6,272,199.8,"Apis mellifera","Hymenoptera",-2153076.6893171,-25719.2431067843,"Hymenoptera:Apis mellifera",1068.67657965583,21.6171801799052,488.290077828072,1.6145858345805,593.463793521717
41.65,33,69.75,2018,278.25,245,293,236.6,"Apis mellifera","Hymenoptera",-2153076.6893171,-25719.2431067843,"Hymenoptera:Apis mellifera",626.261236242346,21.2654601432182,397.652130539353,1.34552069612451,593.463793521717
70,32,76.9,2019,298.8,236,364,228.8,"Apis mellifera","Hymenoptera",-2153076.6893171,-25719.2431067843,"Hymenoptera:Apis mellifera",1109.4362388817,20.8851078136547,517.560978245091,1.26907940168638,593.463793521717
123.95,86,155,2016,318.95,285.15,336,195,"Apis mellifera","Hymenoptera",-2128076.6893171,-25719.2431067843,"Hymenoptera:Apis mellifera",505.656042175293,23.4867410469055,685.040458374023,1.17546591997147,166.367675435366
98.1,81,101.7,2017,320.7,251.4,345,222.6,"Apis mellifera","Hymenoptera",-2128076.6893171,-25719.2431067843,"Hymenoptera:Apis mellifera",517.709471130371,23.5214801979065,728.939433288574,1.6446823143959,166.367675435366
34.4,20,43.8,2018,292.2,264,307,257.8,"Apis mellifera","Hymenoptera",-2128076.6893171,-25719.2431067843,"Hymenoptera:Apis mellifera",365.686053924561,23.4089591217041,679.200703430176,1.23071184277534,166.367675435366
91.8,60,112.6,2019,316.8,301.4,342,225,"Apis mellifera","Hymenoptera",-2128076.6893171,-25719.2431067843,"Hymenoptera:Apis mellifera",555.674666748047,22.8164392852783,717.244884338379,1.22194002628326,166.367675435366
160.5,160,163.5,2015,339,231,341,178.5,"Apis mellifera","Hymenoptera",-2053076.6893171,-25719.2431067843,"Hymenoptera:Apis mellifera",241.569658050537,23.8381648635864,687.285420227051,1.46043953895569,166.367675435366
40.4,32,59,2018,124.2,113.55,128,83.8,"Apis mellifera","Hymenoptera",-2053076.6893171,-25719.2431067843,"Hymenoptera:Apis mellifera",365.686053924561,23.4089591217041,679.200703430176,1.23071184277534,166.367675435366
140.85,135,148,2018,209.95,187.2,214,69.1,"Apis mellifera","Hymenoptera",-728076.689317103,-25719.2431067843,"Hymenoptera:Apis mellifera",386.203745727539,17.6409335041046,925.519929199219,0.807840210497379,232.886736710965
140.9,99,148,2019,257.65,232.05,268,116.75,"Apis mellifera","Hymenoptera",696923.310682897,-25719.2431067843,"Hymenoptera:Apis mellifera",1465.98647705078,17.745788230896,1044.27303833008,0.381944820582867,32.9347546071595
260.5,247,277,2019,331.25,296.4,356,70.7499999999999,"Apis mellifera","Hymenoptera",921923.310682897,-25719.2431067843,"Hymenoptera:Apis mellifera",1416.52412109375,18.4607491874695,1012.44462646484,0.460115641355515,188.132133997732
92.65,86,99.65,2019,283.25,275.4,288,190.6,"Apis mellifera","Hymenoptera",946923.310682897,-25719.2431067843,"Hymenoptera:Apis mellifera",1416.52412109375,18.4607491874695,1012.44462646484,0.460115641355515,188.132133997732
93.6,87,99,2017,274.3,155.75,293,180.7,"Apis mellifera","Hymenoptera",-2178076.6893171,-719.243106784299,"Hymenoptera:Apis mellifera",1068.67657965583,21.6171801799052,488.290077828072,1.6145858345805,593.463793521717
44.2,37,53.2,2018,239,184,251,194.8,"Apis mellifera","Hymenoptera",-2178076.6893171,-719.243106784299,"Hymenoptera:Apis mellifera",626.261236242346,21.2654601432182,397.652130539353,1.34552069612451,593.463793521717
101.9,77,174.8,2019,307.5,281.4,330,205.6,"Apis mellifera","Hymenoptera",-2178076.6893171,-719.243106784299,"Hymenoptera:Apis mellifera",1109.4362388817,20.8851078136547,517.560978245091,1.26907940168638,593.463793521717
41.85,5,72,2015,259.05,193.75,275,217.2,"Apis mellifera","Hymenoptera",-2153076.6893171,-719.243106784299,"Hymenoptera:Apis mellifera",404.839874679978,22.2326625102275,455.885257205448,1.56732828874846,593.463793521717
105,27,110,2016,287,227,288,182,"Apis mellifera","Hymenoptera",-2153076.6893171,-719.243106784299,"Hymenoptera:Apis mellifera",964.985824172561,21.2606156838907,424.533745430611,1.21470422358126,593.463793521717
49.3,24,64.2,2017,306.85,245,318,257.55,"Apis mellifera","Hymenoptera",-2153076.6893171,-719.243106784299,"Hymenoptera:Apis mellifera",1068.67657965583,21.6171801799052,488.290077828072,1.6145858345805,593.463793521717
33.3,5,38.9,2018,310.9,260.8,359,277.6,"Apis mellifera","Hymenoptera",-2153076.6893171,-719.243106784299,"Hymenoptera:Apis mellifera",626.261236242346,21.2654601432182,397.652130539353,1.34552069612451,593.463793521717
65.4,9,85.8,2019,306.6,283.6,344,241.2,"Apis mellifera","Hymenoptera",-2153076.6893171,-719.243106784299,"Hymenoptera:Apis mellifera",1109.4362388817,20.8851078136547,517.560978245091,1.26907940168638,593.463793521717
129.9,120,134.4,2018,274.4,258.5,296,144.5,"Apis mellifera","Hymenoptera",-728076.689317103,-719.243106784299,"Hymenoptera:Apis mellifera",386.203745727539,17.6409335041046,925.519929199219,0.807840210497379,232.886736710965
77.5,67,90.75,2019,269,210,290,191.5,"Apis mellifera","Hymenoptera",-728076.689317103,-719.243106784299,"Hymenoptera:Apis mellifera",494.947290344238,16.5967935466766,976.237246704102,0.67208016872406,232.886736710965
118.35,106,133.95,2019,248.35,218.35,262,130,"Apis mellifera","Hymenoptera",-703076.689317103,-719.243106784299,"Hymenoptera:Apis mellifera",494.947290344238,16.5967935466766,976.237246704102,0.67208016872406,232.886736710965
105.8,89,117,2019,282.6,246.6,288,176.8,"Apis mellifera","Hymenoptera",1521923.3106829,-719.243106784299,"Hymenoptera:Apis mellifera",1156.55437677557,20.1936217991993,937.234724564986,0.418908781174457,267.439695779909
106.45,106,122.75,2016,289.9,251.75,307,183.45,"Apis mellifera","Hymenoptera",-2178076.6893171,24280.7568932157,"Hymenoptera:Apis mellifera",860.657125058381,20.5973049661388,428.692549995754,1.18550530723903,542.893072697967
77.7,42,85.35,2017,270.45,230.1,273,192.75,"Apis mellifera","Hymenoptera",-2178076.6893171,24280.7568932157,"Hymenoptera:Apis mellifera",903.030920940897,20.9782556036244,507.821558413298,1.50114631652832,542.893072697967
66.7,55,73.2,2018,329.6,236.2,353,262.9,"Apis mellifera","Hymenoptera",-2178076.6893171,24280.7568932157,"Hymenoptera:Apis mellifera",610.01997110118,20.5081230246502,411.50437562362,1.2602713626364,542.893072697967
48.8,28,72.9,2019,293.35,269.25,303,244.55,"Apis mellifera","Hymenoptera",-2178076.6893171,24280.7568932157,"Hymenoptera:Apis mellifera",954.611722863239,20.4614064589791,516.261647100034,1.29353473497474,542.893072697967
119.5,102,137,2018,240,154.5,324,120.5,"Apis mellifera","Hymenoptera",-2153076.6893171,24280.7568932157,"Hymenoptera:Apis mellifera",610.01997110118,20.5081230246502,411.50437562362,1.2602713626364,542.893072697967
83,76,109.1,2019,276.8,197.6,295,193.8,"Apis mellifera","Hymenoptera",-2153076.6893171,24280.7568932157,"Hymenoptera:Apis mellifera",954.611722863239,20.4614064589791,516.261647100034,1.29353473497474,542.893072697967
100.85,95,108,2019,238.05,175.35,261,137.2,"Apis mellifera","Hymenoptera",-753076.689317103,24280.7568932157,"Hymenoptera:Apis mellifera",697.702442016602,9.9419411945343,911.35782043457,0.524990743994713,39.3719627042691
126.9,106,144,2017,222.9,201,224,96,"Apis mellifera","Hymenoptera",-728076.689317103,24280.7568932157,"Hymenoptera:Apis mellifera",409.514340515137,19.6497425270081,867.785932006836,1.05462329089642,137.456728576834
99.5,74,147.5,2019,243.5,219,263,144,"Apis mellifera","Hymenoptera",-728076.689317103,24280.7568932157,"Hymenoptera:Apis mellifera",409.645901794434,17.5787290000916,1039.65339599609,0.743106589913368,137.456728576834
117,93,125,2019,287,267,291,170,"Apis mellifera","Hymenoptera",796923.310682897,24280.7568932157,"Hymenoptera:Apis mellifera",1217.80493164062,16.4162339401245,1068.8010559082,0.41270207464695,155.511300758839
75.9,75,82.4,2015,279.55,191,280,203.65,"Apis mellifera","Hymenoptera",1496923.3106829,24280.7568932157,"Hymenoptera:Apis mellifera",1212.97779052734,18.3042108821869,1001.50141296387,0.55854872584343,506.914647625041
141.5,140,150.25,2016,294.25,283.25,295,152.75,"Apis mellifera","Hymenoptera",1521923.3106829,24280.7568932157,"Hymenoptera:Apis mellifera",1067.88128356934,18.9043350028992,937.00539855957,0.505596452057362,506.914647625041
100.5,94,127.4,2017,245.95,196.55,257,145.45,"Apis mellifera","Hymenoptera",1521923.3106829,24280.7568932157,"Hymenoptera:Apis mellifera",1071.88579711914,18.8219345378876,855.392906494141,0.641808002889156,506.914647625041
116.4,102,135.9,2018,280.2,233.8,295,163.8,"Apis mellifera","Hymenoptera",1521923.3106829,24280.7568932157,"Hymenoptera:Apis mellifera",1805.19157836914,17.8911523628235,956.49270324707,0.494577485918999,506.914647625041
95.8,36,143,2019,301.4,285.2,310,205.6,"Apis mellifera","Hymenoptera",1521923.3106829,24280.7568932157,"Hymenoptera:Apis mellifera",1254.47245361328,18.7355476951599,987.247207641602,0.444415647685528,506.914647625041
91.5,39,109,2015,280.25,252.25,308,188.75,"Apis mellifera","Hymenoptera",1546923.3106829,24280.7568932157,"Hymenoptera:Apis mellifera",1212.97779052734,18.3042108821869,1001.50141296387,0.55854872584343,506.914647625041
130.7,10,141,2016,306.4,302.4,324,175.7,"Apis mellifera","Hymenoptera",1546923.3106829,24280.7568932157,"Hymenoptera:Apis mellifera",1067.88128356934,18.9043350028992,937.00539855957,0.505596452057362,506.914647625041
82.4,36,103,2017,285.1,274.3,299,202.7,"Apis mellifera","Hymenoptera",1546923.3106829,24280.7568932157,"Hymenoptera:Apis mellifera",1071.88579711914,18.8219345378876,855.392906494141,0.641808002889156,506.914647625041
109.95,58,119.3,2018,303.35,286.5,305,193.4,"Apis mellifera","Hymenoptera",1546923.3106829,24280.7568932157,"Hymenoptera:Apis mellifera",1805.19157836914,17.8911523628235,956.49270324707,0.494577485918999,506.914647625041
99.7,56.0028815882168,108.35,2019,290.85,274.2,308,191.15,"Apis mellifera","Hymenoptera",1546923.3106829,24280.7568932157,"Hymenoptera:Apis mellifera",1254.47245361328,18.7355476951599,987.247207641602,0.444415647685528,506.914647625041
44.2,21,65,2015,268.2,251.8,300,224,"Apis mellifera","Hymenoptera",-2178076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",335.111679077148,21.484323957692,456.617121157439,1.62558357871097,542.893072697967
57.8,42,79,2016,294.9,276,349,237.1,"Apis mellifera","Hymenoptera",-2178076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",860.657125058381,20.5973049661388,428.692549995754,1.18550530723903,542.893072697967
63.85,25,72.85,2017,253.8,215.35,313,189.95,"Apis mellifera","Hymenoptera",-2178076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",903.030920940897,20.9782556036244,507.821558413298,1.50114631652832,542.893072697967
76.5,34,86,2018,341.5,305,356,265,"Apis mellifera","Hymenoptera",-2178076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",610.01997110118,20.5081230246502,411.50437562362,1.2602713626364,542.893072697967
28.75,17,59,2019,306.25,292.75,345,277.5,"Apis mellifera","Hymenoptera",-2178076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",954.611722863239,20.4614064589791,516.261647100034,1.29353473497474,542.893072697967
93.8,85,105.4,2015,311.6,219.8,360,217.8,"Apis mellifera","Hymenoptera",-2153076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",335.111679077148,21.484323957692,456.617121157439,1.62558357871097,542.893072697967
106.2,86,111,2016,332,286.8,348,225.8,"Apis mellifera","Hymenoptera",-2153076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",860.657125058381,20.5973049661388,428.692549995754,1.18550530723903,542.893072697967
39.1,9,66.7,2017,345.2,247.55,360,306.1,"Apis mellifera","Hymenoptera",-2153076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",903.030920940897,20.9782556036244,507.821558413298,1.50114631652832,542.893072697967
54.2,27,77,2018,297.6,266,353,243.4,"Apis mellifera","Hymenoptera",-2153076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",610.01997110118,20.5081230246502,411.50437562362,1.2602713626364,542.893072697967
49.65,14.35,77,2019,290.55,269.25,316.4,240.9,"Apis mellifera","Hymenoptera",-2153076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",954.611722863239,20.4614064589791,516.261647100034,1.29353473497474,542.893072697967
69.1,68,82.3,2017,259.25,171.328244801476,328,190.15,"Apis mellifera","Hymenoptera",-2128076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",658.873686218262,24.4533655738831,791.399084472656,1.58468132972717,292.746948269388
70.95,55,84,2018,298.65,247,352,227.7,"Apis mellifera","Hymenoptera",-2128076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",439.534921875,24.4285482025146,722.725646362305,1.20469052731991,292.746948269388
101.2,98,104.4,2019,333.8,210,365,232.6,"Apis mellifera","Hymenoptera",-2128076.6893171,49280.7568932157,"Hymenoptera:Apis mellifera",594.8091015625,23.8937666511536,758.841147460937,1.2183547949791,292.746948269388
107.2,100,116,2018,267.05,197.1,272,159.85,"Apis mellifera","Hymenoptera",-753076.689317103,49280.7568932157,"Hymenoptera:Apis mellifera",561.903316345215,10.947144818306,949.412543945312,0.600088403224945,39.3719627042691
126,117,157.8,2019,298.6,266.8,313,172.6,"Apis mellifera","Hymenoptera",-753076.689317103,49280.7568932157,"Hymenoptera:Apis mellifera",697.702442016602,9.9419411945343,911.35782043457,0.524990743994713,39.3719627042691
112.8,105,126.75,2019,268.85,229.25,276,156.05,"Apis mellifera","Hymenoptera",-728076.689317103,49280.7568932157,"Hymenoptera:Apis mellifera",409.645901794434,17.5787290000916,1039.65339599609,0.743106589913368,137.456728576834
169.55,169,179.9,2019,295.15,265,299,125.6,"Apis mellifera","Hymenoptera",1021923.3106829,49280.7568932157,"Hymenoptera:Apis mellifera",1237.37217529297,17.2298183059692,1048.46211914062,0.451305909752846,227.009811624296
168.35,167,187.1,2019,263.5,227.4,268,95.15,"Apis mellifera","Hymenoptera",1496923.3106829,49280.7568932157,"Hymenoptera:Apis mellifera",1254.47245361328,18.7355476951599,987.247207641602,0.444415647685528,506.914647625041
89,83,93,2015,194,164,197,105,"Apis mellifera","Hymenoptera",1546923.3106829,49280.7568932157,"Hymenoptera:Apis mellifera",1212.97779052734,18.3042108821869,1001.50141296387,0.55854872584343,506.914647625041
125.5,71,159,2016,279.75,266.75,288,154.25,"Apis mellifera","Hymenoptera",1546923.3106829,49280.7568932157,"Hymenoptera:Apis mellifera",1067.88128356934,18.9043350028992,937.00539855957,0.505596452057362,506.914647625041
112.1,108,136.4,2017,272.4,262.5,276,160.3,"Apis mellifera","Hymenoptera",1546923.3106829,49280.7568932157,"Hymenoptera:Apis mellifera",1071.88579711914,18.8219345378876,855.392906494141,0.641808002889156,506.914647625041
164,112,181,2018,291,269,305,127,"Apis mellifera","Hymenoptera",1546923.3106829,49280.7568932157,"Hymenoptera:Apis mellifera",1805.19157836914,17.8911523628235,956.49270324707,0.494577485918999,506.914647625041
114.8,89,151.3,2019,316.8,285.3,362,202,"Apis mellifera","Hymenoptera",1546923.3106829,49280.7568932157,"Hymenoptera:Apis mellifera",1254.47245361328,18.7355476951599,987.247207641602,0.444415647685528,506.914647625041
125,110,147.25,2017,287,255.5,299,162,"Apis mellifera","Hymenoptera",1646923.3106829,49280.7568932157,"Hymenoptera:Apis mellifera",1154.66940162295,19.4212739127023,845.515431722005,0.671359458139965,316.836303765989
66,53,94,2016,323,252,364,257,"Apis mellifera","Hymenoptera",-2178076.6893171,74280.7568932157,"Hymenoptera:Apis mellifera",860.657125058381,20.5973049661388,428.692549995754,1.18550530723903,542.893072697967
99.6,94,102,2017,312.2,239.3,343,212.6,"Apis mellifera","Hymenoptera",-2178076.6893171,74280.7568932157,"Hymenoptera:Apis mellifera",903.030920940897,20.9782556036244,507.821558413298,1.50114631652832,542.893072697967
111.3,69,116,2018,261,228.1,342,149.7,"Apis mellifera","Hymenoptera",-2178076.6893171,74280.7568932157,"Hymenoptera:Apis mellifera",610.01997110118,20.5081230246502,411.50437562362,1.2602713626364,542.893072697967
28.8,27,82.1,2019,272.3,225.6,275,243.5,"Apis mellifera","Hymenoptera",-2178076.6893171,74280.7568932157,"Hymenoptera:Apis mellifera",954.611722863239,20.4614064589791,516.261647100034,1.29353473497474,542.893072697967
58.9,55,91.55,2019,343.45,321,348,284.55,"Apis mellifera","Hymenoptera",-2153076.6893171,74280.7568932157,"Hymenoptera:Apis mellifera",954.611722863239,20.4614064589791,516.261647100034,1.29353473497474,542.893072697967
157,147,167,2018,272,245,273,115,"Apis mellifera","Hymenoptera",1046923.3106829,74280.7568932157,"Hymenoptera:Apis mellifera",1425.41479736328,16.6464602851868,1070.60752197266,0.39829292267561,227.009811624296
120.6,100,139,2019,268.45,240.9,271,147.85,"Apis mellifera","Hymenoptera",1046923.3106829,74280.7568932157,"Hymenoptera:Apis mellifera",1237.37217529297,17.2298183059692,1048.46211914062,0.451305909752846,227.009811624296
178.8,171,184.2,2017,289.4,269,299,110.6,"Apis mellifera","Hymenoptera",1646923.3106829,74280.7568932157,"Hymenoptera:Apis mellifera",1154.66940162295,19.4212739127023,845.515431722005,0.671359458139965,316.836303765989
88.6,80,136.6,2019,345.6,321,349,257,"Apis mellifera","Hymenoptera",-2078076.6893171,99280.7568932157,"Hymenoptera:Apis mellifera",594.8091015625,23.8937666511536,758.841147460937,1.2183547949791,292.746948269388
60.8,41,85,2019,138.25,117.55,154,77.4499999999999,"Apis mellifera","Hymenoptera",-2053076.6893171,99280.7568932157,"Hymenoptera:Apis mellifera",594.8091015625,23.8937666511536,758.841147460937,1.2183547949791,292.746948269388
159.45,159,166.2,2016,270.45,224.25,279,111,"Apis mellifera","Hymenoptera",1546923.3106829,99280.7568932157,"Hymenoptera:Apis mellifera",1067.88128356934,18.9043350028992,937.00539855957,0.505596452057362,506.914647625041
189.1,166,208,2019,258.45,250,259,69.35,"Apis mellifera","Hymenoptera",1571923.3106829,99280.7568932157,"Hymenoptera:Apis mellifera",1162.95400129046,19.5547149067833,963.934663318452,0.41566389018581,316.836303765989
101.5,93,107.45,2018,303.05,245.3,309,201.55,"Apis mellifera","Hymenoptera",-2203076.6893171,124280.756893216,"Hymenoptera:Apis mellifera",954.916921356578,20.6216635056484,556.313270851418,1.17871126569348,54.6028040731165
106.5,2,123,2019,248.1,239.1,281,141.6,"Apis mellifera","Hymenoptera",-2203076.6893171,124280.756893216,"Hymenoptera:Apis mellifera",1649.26967441888,20.057431138592,633.347464102286,1.31399635473887,54.6028040731165
32.8,25,71,2018,288.8,224,296,256,"Apis mellifera","Hymenoptera",-2178076.6893171,124280.756893216,"Hymenoptera:Apis mellifera",954.916921356578,20.6216635056484,556.313270851418,1.17871126569348,54.6028040731165
113.9,113,127.5,2019,360.4,251.1,364,246.5,"Apis mellifera","Hymenoptera",-2178076.6893171,124280.756893216,"Hymenoptera:Apis mellifera",1649.26967441888,20.057431138592,633.347464102286,1.31399635473887,54.6028040731165
27.3,2,52.6,2018,294.3,198,313,267,"Apis mellifera","Hymenoptera",-2103076.6893171,124280.756893216,"Hymenoptera:Apis mellifera",593.641842956543,24.5047818946838,790.746491699219,1.22222732067108,146.052454703363
101.4,73,116.4,2019,313.6,286.6,337,212.2,"Apis mellifera","Hymenoptera",-2103076.6893171,124280.756893216,"Hymenoptera:Apis mellifera",1111.64168640137,23.663904209137,824.641669921875,1.32774903178215,146.052454703363
113.4,88,115.85,2019,312.15,279.2,360,198.75,"Apis mellifera","Hymenoptera",-2078076.6893171,124280.756893216,"Hymenoptera:Apis mellifera",1111.64168640137,23.663904209137,824.641669921875,1.32774903178215,146.052454703363
116.45,116,117.45,2019,246.7,162.35,307,130.25,"Apis mellifera","Hymenoptera",-2053076.6893171,124280.756893216,"Hymenoptera:Apis mellifera",1111.64168640137,23.663904209137,824.641669921875,1.32774903178215,146.052454703363
104.75,102,107,2019,303.3,194.8,311,198.55,"Apis mellifera","Hymenoptera",-2028076.6893171,124280.756893216,"Hymenoptera:Apis mellifera",1681.70431274414,17.2675627994537,821.925731811523,1.17924587011337,35.4957230240669
107.1,51,141.95,2018,271.75,234.45,276,164.65,"Apis mellifera","Hymenoptera",1271923.3106829,149280.756893216,"Hymenoptera:Apis mellifera",1810.13194335938,15.3208718681335,1026.65618347168,0.400997824966908,161.8666340199
120.5,107,145.5,2019,267.75,262,283,147.25,"Apis mellifera","Hymenoptera",1271923.3106829,149280.756893216,"Hymenoptera:Apis mellifera",1417.54818481445,16.0985903644562,989.241179199219,0.371593192815781,161.8666340199
129.5,127,149.5,2018,286.5,245,291,157,"Apis mellifera","Hymenoptera",1271923.3106829,174280.756893216,"Hymenoptera:Apis mellifera",1810.13194335938,15.3208718681335,1026.65618347168,0.400997824966908,161.8666340199
80.9,35,86,2019,287.5,259,292,206.6,"Apis mellifera","Hymenoptera",1271923.3106829,174280.756893216,"Hymenoptera:Apis mellifera",1417.54818481445,16.0985903644562,989.241179199219,0.371593192815781,161.8666340199
116.55,116,152.2,2019,267.9,258.75,269,151.35,"Apis mellifera","Hymenoptera",1646923.3106829,174280.756893216,"Hymenoptera:Apis mellifera",1354.12837768555,17.9073124504089,994.261459350586,0.419554551541805,370.707300405257
117.45,115,140.25,2019,276.9,266.3,283,159.45,"Apis mellifera","Hymenoptera",1671923.3106829,174280.756893216,"Hymenoptera:Apis mellifera",1363.12558976139,18.3339016466256,938.321259647967,0.386732477021505,479.547977212
126,117,132,2019,299,252.6,320,173,"Apis mellifera","Hymenoptera",-1253076.6893171,199280.756893216,"Hymenoptera:Apis mellifera",660.395788574219,15.3649662780762,1030.42373046875,0.666374444961548,184.670475597766
130.8,84,162,2019,271,250.6,277,140.2,"Apis mellifera","Hymenoptera",1146923.3106829,199280.756893216,"Hymenoptera:Apis mellifera",1285.60813232422,16.3490916156769,1030.32303649902,0.413895299136639,109.888498574741
97.2,86,108.4,2019,294.3,261,330,197.1,"Apis mellifera","Hymenoptera",1646923.3106829,199280.756893216,"Hymenoptera:Apis mellifera",1354.12837768555,17.9073124504089,994.261459350586,0.419554551541805,370.707300405257
124.9,113,145.9,2017,256.2,227.3,259,131.3,"Apis mellifera","Hymenoptera",1121923.3106829,224280.756893216,"Hymenoptera:Apis mellifera",1177.27331542969,16.1153100785755,940.577945769779,0.420091313029092,517.63027198936
39.5,4,75,2019,241.5,218,248,202,"Apis mellifera","Hymenoptera",1121923.3106829,224280.756893216,"Hymenoptera:Apis mellifera",1183.00892469618,15.5768086115519,1027.53739904979,0.469325441216666,517.63027198936
146,107,152.5,2017,276.25,266,295,130.25,"Apis mellifera","Hymenoptera",1146923.3106829,224280.756893216,"Hymenoptera:Apis mellifera",1177.27331542969,16.1153100785755,940.577945769779,0.420091313029092,517.63027198936
104,73,126.2,2019,266.2,222.8,268,162.2,"Apis mellifera","Hymenoptera",1146923.3106829,224280.756893216,"Hymenoptera:Apis mellifera",1183.00892469618,15.5768086115519,1027.53739904979,0.469325441216666,517.63027198936
55.2,50,65.15,2019,288.8,236,307,233.6,"Apis mellifera","Hymenoptera",-2053076.6893171,249280.756893216,"Hymenoptera:Apis mellifera",1132.85468444824,22.7934484004974,852.138063964844,1.24336545944214,28.8173158782557
179.15,172,185,2019,269.35,244.7,293,90.2,"Apis mellifera","Hymenoptera",621923.310682897,249280.756893216,"Hymenoptera:Apis mellifera",1364.40113427173,14.2918874477518,1127.80250145923,0.584553830239965,1138.53975667782
90.9,37,135,2017,263.5,233.75,269,172.6,"Apis mellifera","Hymenoptera",646923.310682897,249280.756893216,"Hymenoptera:Apis mellifera",1191.14303132857,15.6983380591732,1022.238241963,0.759091852725237,1138.53975667782
147.3,119,176.35,2018,290.95,264.9,292,143.65,"Apis mellifera","Hymenoptera",646923.310682897,249280.756893216,"Hymenoptera:Apis mellifera",1194.50276131466,14.6695387171603,1157.84180950296,0.60224634169162,1138.53975667782
124.95,116,144.1,2019,264.25,260,281,139.3,"Apis mellifera","Hymenoptera",646923.310682897,249280.756893216,"Hymenoptera:Apis mellifera",1364.40113427173,14.2918874477518,1127.80250145923,0.584553830239965,1138.53975667782
151.7,136,159,2017,300.6,295,309,148.9,"Apis mellifera","Hymenoptera",1046923.3106829,249280.756893216,"Hymenoptera:Apis mellifera",1125.87326515327,16.3538525468212,971.070690090373,0.504052783473063,147.08656713594
79.3,73,89.25,2019,288.5,272.75,293,209.2,"Apis mellifera","Hymenoptera",1046923.3106829,249280.756893216,"Hymenoptera:Apis mellifera",1061.27522924391,15.5182532779241,1069.81981387381,0.390922946950137,147.08656713594
149.4,117,189,2018,262.95,228.55,276,113.55,"Apis mellifera","Hymenoptera",1121923.3106829,249280.756893216,"Hymenoptera:Apis mellifera",1274.79661535838,15.1342648400201,1072.20498511905,0.288753076441704,517.63027198936
128.3,125,151.35,2019,269.9,250,271,141.6,"Apis mellifera","Hymenoptera",1121923.3106829,249280.756893216,"Hymenoptera:Apis mellifera",1183.00892469618,15.5768086115519,1027.53739904979,0.469325441216666,517.63027198936
144.5,114,175,2018,265,237.5,272,120.5,"Apis mellifera","Hymenoptera",1696923.3106829,249280.756893216,"Hymenoptera:Apis mellifera",1773.72290900735,17.1574865453384,979.641096047794,0.340470449363484,2134.54605561565
85.8,36,119,2019,283.8,261.6,288,198,"Apis mellifera","Hymenoptera",1696923.3106829,249280.756893216,"Hymenoptera:Apis mellifera",1471.30801212086,17.3608912972843,986.858995863971,0.432491898887298,2134.54605561565
71.6,59,131,2017,267.2,257,269,195.6,"Apis mellifera","Hymenoptera",1696923.3106829,274280.756893216,"Hymenoptera:Apis mellifera",1250.83907542509,17.5478674047134,901.579807416131,0.448013640151304,2134.54605561565
